1959,Titagarh Rail,2008-03-24,540,858.8,128.72,1023.59,695.2
1960,REC,2008-02-19,105,382.8,1639.26,15936.73,872.2
1961,V-Guard,2008-02-18,82,332.05,65.6,3718.96,5569.1
1962,GSS Info,2008-02-11,400,16,139.9,5.6,-96
1963,IRB Infra,2008-01-31,185,41.88,944.57,2138.3,126.4
1964,SEPC,2008-01-29,330,9.79,165,4.9,-97
1965,Bang Overseas,2008-01-28,207,47.49,72.45,16.62,-77.1
1966,KNR Constn,2008-01-24,170,152.5,133.87,1200.87,797
1967,Onmobile ,2008-01-24,450,59.01,490.52,128.65,-73.8
1968,Cords Cable Ind,2008-01-21,135,180.7,41.65,55.75,33.9
1969,J.Kumar Infra,2008-01-18,110,590,71.5,767,972.7
1970,Reliance Power,2008-01-15,450,35.17,11700,1463.07,-87.5
1971,Manaksia,2007-12-17,160,69.16,248,107.2,-56.8
1972,PPAP Auto,2007-12-17,150,212.1,75,106.05,41.4
1973,Porwal Auto,2007-12-17,75,56.06,37.5,28.03,-25.3
1974,Aries Agro,2007-12-14,130,336.4,58.5,151.38,158.8
1975,Brigade Ent,2007-12-10,390,891.25,703.76,2412.42,242.8
1976,Trans Rect,2007-12-07,465,315.4,139.27,2099.16,1407.3
1977,BGR Energy ,2007-12-05,480,345,438.53,315.19,-28.1
1978,eClerx Services,2007-12-04,315,4809.9,101,4626.67,4480.9
1979,Burnpur Cement,2007-11-28,12,6.66,26.28,14.59,-44.5
1980,Jyothy Labs,2007-11-22,690,280.5,1528.44,12426.88,713
1981,Kaushalya Infra,2007-11-20,60,878,51,7.46,-85.4
1982,Renaissanc Glob,2007-11-19,150,120.65,79.86,321.18,302.2
1983,Kolte-Patil,2007-11-19,145,392.15,275.51,745.12,170.5
1984,Edelweiss Fin,2007-11-15,825,113.8,691.86,954.34,37.9
1985,Adani Port,2007-11-01,440,1473.25,1771,29649.16,1574.1
1986,Barak Valle Cem,2007-10-29,42,44.21,23.77,25.02,5.3
1987,Religare Ent,2007-10-29,185,263.4,140.16,199.55,42.4
1988,Rathi Bars,2007-10-18,35,24,25,17.14,-31.4
1989,IL&FS Engg,2007-09-27,370,26.5,327.45,23.45,-92.8
1990,Supreme Infra,2007-09-21,108,88,37.53,30.58,-18.5
1991,Consolid Const,2007-09-18,510,18.21,188.7,33.69,-82.1
1992,Power Grid,2007-09-10,52,268.5,2984.45,27395.73,817.9
1993,Kaveri Seed ,2007-09-06,170,959.4,68,1918.8,2721.8
1994,Magnum Ven,2007-08-27,30,22.25,52.92,39.25,-25.8
1995,Indowind ,2007-08-21,65,15.87,81.25,19.84,-75.6
1996,Motilal Oswal ,2007-08-20,825,855,1230.37,25502.17,1972.7
1997,KPR Mill,2007-08-02,225,909.1,133.02,5374.69,3940.5
1998,Take Sol,2007-08-01,730,40.83,1533,857.43,-44.1
1999,Puravankara,2007-07-31,400,241,858.7,517.37,-39.7
2000,SEL Mfg,2007-07-26,90,29.64,37.25,12.27,-67.1
2001,Asian Granito,2007-07-26,97,75.02,67.9,52.51,-22.7
2002,Central Bank,2007-07-24,102,38.42,816,307.36,-62.3
2003,Refex Ind,2007-07-23,65,257.45,24.7,489.16,1880.4
2004,Omaxe,2007-07-17,310,78.99,551.69,176.62,-68
2005,Alpa Lab,2007-07-12,68,76.28,64.6,72.47,12.2
2006,Allied Digital,2007-07-02,190,149.6,85.93,135.31,57.5
2007,HDIL,2007-06-28,500,2.33,1485,8.9,-99.4
2008,BEML,2007-06-27,1075,1852.1,526.75,1815.06,244.6
2009,ICICI Bank,2007-06-19,940,1410.75,8898.38,73450.67,725.4
2010,Ankit Metal ,2007-06-18,36,1.79,42.84,2.13,-95
2011,Tarmat,2007-06-12,175,49.01,50.75,14.21,-72
2012,V2 Retail,2007-06-11,270,2294.55,110,934.82,749.8
2013,DLF,2007-06-11,525,706.05,9187.5,12355.88,34.5
2014,Meghmani Org,2007-06-04,19,63.08,102,338.64,232
2015,Nelcast,2007-06-04,219,103.5,95.27,225.11,136.3
2016,Time Techn,2007-05-18,315,186.55,1235.27,14631.12,1084.4
2017,Asahi Songwon,2007-05-09,90,263.6,33.5,98.12,192.9
2018,Insecticides,2007-05-07,115,697,36.92,503.41,1263.5
2019,MIC Elect,2007-04-30,150,42.45,382.5,541.24,41.5
2020,TGB Banquets,2007-04-18,40,9.72,92,22.36,-75.7
2021,Hilton Metal ,2007-04-18,70,33.56,38.15,18.29,-52.1
2022,Fortis Health,2007-04-16,108,945.45,496.76,4348.73,775.4
2023,ICRA,2007-03-20,330,6286,85.18,1622.48,1804.8
2024,Page Ind,2007-02-23,360,35338.75,100.94,9908.99,9716.7
2025,Jagjanani Tex,2007-02-15,25,4.51,20.25,3.65,-82
2026,Amd Ind,2007-02-15,75,47.05,76.25,47.83,-37.3
2027,Raj Tel,2007-02-14,257,42,91.7,59.95,-34.6
2028,Astral,2007-02-14,115,1487.7,34.17,9822.13,28644.9
2029,Vodafone Idea,2007-02-12,75,11.59,2443.75,377.64,-84.5
2030,Oriental Trimex,2007-02-08,48,8.1,48,8.1,-83.1
2031,E-Land ,2007-02-08,90,13.17,86.22,12.62,-85.4
2032,Lehar Footwear,2007-02-05,16,228.2,13.94,198.82,1326.3
2033,Indian Bank,2007-02-05,91,861.6,782.15,7405.45,846.8
2034,SMS Pharm,2007-02-05,380,341.9,97.93,881.08,799.7
2035,Power Fin Corp,2007-01-31,85,376.1,997.19,11030.7,1006.2
2036,Firstsource ,2007-01-29,64,334.95,443.52,2321.2,423.4
2037,Transwar Fin,2007-01-23,52,15.67,31.2,9.4,-69.9
2038,Redington,2007-01-22,113,285.6,149.51,3778.77,2427.4
2039,Technocraft Ind,2007-01-18,105,2220.4,87.36,1847.37,2014.7
2040,Cineline ,2007-01-18,155,86.05,138.26,76.76,-44.5
2041,Pearl Global,2007-01-16,550,1616.7,329.17,1935.19,487.9
2042,TV18 Broadcast,2007-01-15,250,45.34,525,476.07,-9.3
2043,Hubtown,2007-01-15,540,252.1,361.8,168.91,-53.3
2044,Autoline Ind,2007-01-08,225,79.1,75,26.37,-64.8
2045,Cambridge Tech,2006-12-29,38,38.91,24,24.57,2.4
2046,Lumax Auto ,2006-12-14,75,1662,22.59,2502.97,10980
2047,Tanla Platform,2006-12-11,265,516.75,841.91,3283.43,290
2048,LT Foods,2006-11-27,56,377.1,39.4,2653.17,6633.9
2049,Kovilpatti Lak,2006-11-27,55,101,14.3,26.26,83.6
2050,Ruchira Pap,2006-11-23,23,122.65,28.5,167.18,486.6
2051,Sobha,2006-11-23,640,1548.35,575.57,1392.48,141.9
2052,Parsvnath Dev,2006-11-06,300,10.31,1089.77,74.9,-93.1
2053,Info Edge,2006-10-30,320,1336,170.36,14225.33,8250.2
2054,Zenith Stl Pipe,2006-10-16,55,7.3,131,20.86,-84.1
2055,Global Vectra ,2006-09-29,185,199,64.75,69.65,7.6
2056,DCB Bank,2006-09-29,26,182.5,185.9,1304.88,601.9
2057,Inspirisys Sol,2006-09-28,75,86.14,42.27,48.55,14.9
2058,JHS Svendgaard,2006-09-26,58,9.07,38.86,6.08,-84.4
2059,Gayatri Project,2006-09-26,295,12.26,85.55,17.78,-79.2
2060,Fiem Ind,2006-09-21,137,2310.9,56.17,1894.94,3273.6
2061,Richa Ind,2006-09-13,30,1.65,27,1.49,-94.5
2062,Geecee ,2006-09-11,81,313.9,80,310.02,287.5
2063,Handson Global,2006-09-04,200,65,81,26.33,-67.5
2064,Atlantaa,2006-09-01,150,46.95,64.5,100.94,56.5
2065,Action Const,2006-09-01,130,940,299,10810,3515.4
2066,Deep Energy Res,2006-08-29,36,310.05,40.68,350.36,761.3
2067,Voltamp,2006-08-24,345,7612,168.49,3717.58,2106.4
2068,Tech Mahindra,2006-08-01,365,1597.55,465.23,8144.95,1650.7
2069,GMR Airports,2006-07-31,210,104.45,4004.38,19917.04,397.4
2070,Allcargo ,2006-06-01,675,11.33,140.33,94.22,-32.9
2071,Prime Focus,2006-05-25,417,244.25,100,585.73,485.7
2072,Rathi Steel,2006-05-19,50,27.75,98,54.39,-44.5
2073,Gangotri Tex,2006-05-18,41,.62,55,.83,-98.5
2074,Patel Engg,2006-05-03,440,28.39,425,27.42,-93.5
2075,Inditrade Cap,2006-04-17,40,4.99,14.5,1.81,-87.5
2076,Lokesh Mach,2006-04-07,140,188,42,56.4,34.3
2077,Sun TV,2006-04-03,875,578.4,1205.58,3187.68,164.4
2078,Kamdhenu,2006-04-03,25,23.73,32,303.74,849.2
2079,Emkay ,2006-03-31,120,285.95,75,178.72,138.3
2080,R Systems,2006-03-28,250,399.7,110.21,1762.02,1498.8
2081,Godawari Power,2006-03-28,81,274.1,70.43,4766.6,6667.9
2082,Twamew Constn,2006-03-27,50,26.19,56.25,29.46,-47.6
2083,Kewal Kiran,2006-03-20,260,466.45,80.6,723,797
2084,Uttam Sugar ,2006-03-16,340,247.75,136,99.1,-27.1
2085,STL Global,2006-03-09,60,12.61,60,12.61,-79
2086,Solar Ind,2006-03-09,190,12854,83.6,28278.8,33726.3
2087,Malu Paper,2006-03-06,30,35.78,20,23.85,19.3
2088,Gallantt Ispat,2006-03-06,10,566.2,37.12,2101.73,5562
2089,Visa Steel,2006-02-23,57,50.79,199.5,177.77,-10.9
2090,Nitco,2006-02-22,168,92.25,168,92.25,-45.1
2091,JK Cement,2006-02-21,148,5651,296,11302,3718.2
2092,Mahindra Fin,2006-02-21,200,374.15,400,3741.5,835.4
2093,BL Kashyap,2006-02-20,685,51.06,376.75,561.66,49.1
2094,Union Bank,2006-02-15,110,165.65,495,745.43,50.6
2095,Indo Tech ,2006-02-10,130,1570.1,51.29,619.42,1107.7
2096,South Ind Bank,2006-02-10,66,42.12,150,1196.59,697.7
2097,Sakuma Exports,2006-02-08,50,2.16,33.33,72,116
2098,Sadbhav Engg,2006-02-03,185,10.02,53.65,29.06,-45.8
2099,GVK Power ,2006-02-02,310,3.06,2565.42,253.23,-90.1
2100,Jagran Prakash,2006-01-25,320,71.5,1606.24,2153.37,34.1
2101,Guj State Petro,2006-01-24,27,319.65,372.6,4411.17,1083.9
2102,Entertain Net,2006-01-23,162,116.1,194.4,139.32,-28.3
2103,Dynemic Prod,2006-01-18,35,254.95,15.47,112.71,628.6
2104,Cella Space,2006-01-17,30,13.42,25,11.18,-55.3
2105,BOB,2006-01-16,230,305.2,1633,10834.6,563.5
2106,Royal Orchid,2006-01-12,165,399.5,112.53,272.46,142.1
2107,Raj Rayon Ind,2006-01-12,65,22.44,55.25,190.74,245.2
2108,Nitin Spin,2006-01-06,21,319.3,49,745.03,1420.5
2109,Bartronics ,2005-12-20,75,12.01,48.75,7.81,-84
2110,Ginni Fil,2005-12-19,22,42.59,48,92.92,93.6
2111,Educomp ,2005-12-19,125,1.14,50,2.28,-95.4
2112,Celebrity Fash,2005-12-19,180,8.7,81.9,3.96,-95.2
2113,PVR Inox,2005-12-08,225,1028.9,173.25,792.25,357.3
2114,ICICI Bank,2005-12-01,525,1410.75,5100.66,75384.08,1377.9
2115,Repro India,2005-11-28,165,453.75,43.23,118.88,175
2116,Kernex Micro,2005-11-28,250,1329.35,99.01,579.13,484.9
2117,Everest Kanto ,2005-11-22,160,116.4,450,1636.88,263.8
2118,Triveni Engg,2005-11-18,48,373.75,240,4671.88,1846.6
2119,AIA Engg,2005-11-17,315,4070,740.25,47822.5,6360.3
2120,PBA Infra,2005-10-24,60,12.98,30,6.49,-78.4
2121,Bannari Am Spg,2005-10-19,135,25.9,94.5,36.26,-61.6
2122,KM Sugar,2005-10-14,52,27.4,33.28,87.68,163.5
2123,Gujarat Ind,2005-10-13,68,157.9,275,638.57,132.2
2124,Shr Renuka Sug,2005-10-07,285,25.85,1000,1814.04,81.4
2125,Aurionpro Sol,2005-09-27,90,1091.9,27,655.14,2326.4
2126,Suzlon,2005-09-23,510,53.45,7481.7,3920.56,-47.6
2127,Alps Ind,2005-09-20,120,3.44,49.8,2.86,-94.3
2128,Talbros Auto,2005-09-01,102,271.65,50,665.81,1231.6
2129,FCS Software,2005-08-22,50,1.84,17.5,12.88,-26.4
2130,Sasken Tech,2005-08-11,260,1467.7,130,733.85,464.5
2131,HT Media,2005-08-04,530,24,1853.68,419.7,-77.4
2132,IDFC,2005-07-15,34,108,1372.24,4358.88,217.6
2133,Vivimed Lab,2005-07-09,70,12.23,17.5,15.29,-12.6
2134,Pakka,2005-06-30,14,109,23.52,183.12,678.6
2135,SPL Ind,2005-06-29,70,34.2,63,30.78,-51.1
2136,Nectar Life,2005-06-22,240,19.45,928.8,752.72,-19
2137,MSP Steel,2005-06-20,10,35.7,16,57.12,257
2138,Yes Bank,2005-06-15,45,22.81,315,798.35,153.4
2139,Jindal Poly ,2005-06-09,360,478.75,300,797.92,166
2140,Beeyu Overseas,2005-05-26,14,2.91,10,2.08,-79.2
2141,Nandan Denim,2005-05-12,20,2.92,120,1051.2,776
2142,Cyber Media,2005-05-04,60,17.55,16.94,4.95,-70.8
2143,Shoppers Stop,2005-04-28,238,381.9,165.32,530.54,220.9
2144,IIFL Finance,2005-04-21,76,666,451.37,19777.1,4281.6
2145,Mangalam Drug,2005-04-19,22,33.51,14.3,21.78,52.3
2146,Alldigi Tech,2005-04-13,135,814.65,42.41,255.9,503.4
2147,Saksoft,2005-03-30,30,192.75,7.5,602.34,7931.2
2148,3I Infotech,2005-03-30,100,16.48,230,75.81,-67
2149,Gokaldas Exp,2005-03-30,425,671.7,265.63,839.63,216.1
2150,Jaiprakash Pow,2005-03-22,32,17.47,57.6,31.45,-45.4
2151,Gateway Distri,2005-03-09,72,59.38,151.2,155.87,3.1
2152,PNB,2005-03-07,390,125.5,3120,5020,60.9
2153,Emami,2005-03-04,70,521.15,35,1563.45,4367
2154,Jet Airways ,2005-02-18,1100,34.04,1899.35,58.78,-96.9
2155,Impex Ferro,2004-12-22,10,1.81,8,1.45,-81.9
2156,Indoco Rem,2004-12-17,245,230,73.5,517.5,604.1
2157,Dwarikesh Sugar,2004-11-29,65,37.21,32.5,186.05,472.5
2158,SAL Steel,2004-11-01,14,42.94,58.8,180.35,206.7
2159,NTPC,2004-10-07,62,350.85,5368.15,36453.17,579.1
2160,Welspun Ent,2004-09-27,40,499.45,24,299.67,1148.6
2161,GP Petro,2004-08-30,35,35.32,31.78,113.43,256.9
2162,TCS,2004-07-29,850,3255.75,4713.47,144431.84,2964.2
2163,NDTV,2004-04-21,70,96.9,109,150.89,38.4
2164,Datamatics ,2004-04-12,110,780,113.3,803.4,609.1
2165,ICICI Bank,2004-04-02,280,1410.75,3050,84519.04,2671.1
2166,Ramkrishna Forg,2004-04-02,20,524.4,12.25,1605.98,13010
2167,Dishman Carbo,2004-03-29,175,256.3,300.43,4400.03,1364.6
2168,Biocon,2004-03-11,315,386.9,315,4642.8,1373.9
2169,ONGC,2004-03-05,750,241.9,10694.5,31043.99,190.3
2170,Petronet LNG,2004-03-01,15,295.1,391.47,15403.03,3834.7
2171,PTC,2004-03-01,16,166.3,93.6,972.85,939.4
2172,GAIL,2004-02-27,195,169.5,1649.02,11467.04,595.4
2173,Dredging Corpn,2004-02-26,400,934.7,224,523.43,133.7
2174,BOM,2004-02-25,23,64.43,230,644.3,180.1
2175,Palred Tech,2004-02-16,25,49.38,19.88,19.63,-1.3
2176,Cigniti Tech,2004-01-12,10,1626.75,2.33,379.03,16167.4
2177,I Power,2004-01-12,10,22.31,1.11,2.48,123.4
2178,Moschip Tech,2004-01-03,10,206.7,2.68,276.93,10233.2
2179,TV Today ,2003-12-18,95,139.9,137.75,202.86,47.3
2180,Indraprasta Gas,2003-11-28,48,190.5,192,7620,3868.8
2181,Jai Balaji Ind,2003-10-21,10,72.46,10,362.3,3523
2182,Lux Ind,2003-09-15,50,1056.25,10,1056.25,10462.5
2183,Vardhman Acry,2003-09-15,10,37.75,27.13,102.43,277.6
2184,BAG Films,2003-09-06,10,6.31,14.86,9.38,-36.9
2185,IOB,2003-09-05,24,36.58,240,365.8,52.4
2186,UCO Bank,2003-09-03,12,30.03,240,600.6,150.3
2187,Maruti Suzuki,2003-06-12,125,17297.05,903.04,124959.6,13737.7
2188,Divi's Lab,2003-02-17,130,6644.2,208.3,212925.61,102120.6
2189,Radaan Media,2003-02-05,40,3.62,54.24,4.91,-90.9
2190,Canara Bank,2002-11-18,35,153.85,385,8461.75,2097.9
2191,Union Bank,2002-08-20,16,165.65,288,2981.7,935.3
2192,Oracle Fin,2002-06-05,530,7591.4,209.97,6014.97,2764.7
2193,PNB,2002-03-21,31,125.5,164.49,3329.56,1924.2
2194,Bharti Airtel,2002-01-28,45,2107.1,1668.03,156209.18,9264.9
2195,Smartlink Hold,2001-03-14,300,131,228.56,499.02,118.3
2196,Next Media,2001-03-03,70,5.76,50,5.14,-89.7
2197,Saven Tech,2000-12-07,10,43.5,3.6,15.66,335
2198,USG Tech Sol,2000-11-29,10,8.84,5.15,4.55,-11.7
2199,Creative Eye,2000-11-23,50,7.38,25.02,3.69,-85.3
2200,Fourth Generat,2000-11-06,10,9.62,33.25,31.99,-3.8
2201,Balaji Telefilm,2000-10-27,130,102.7,182,143.78,-21
2202,Axiscades Tech,2000-10-18,81,1492,31.67,583.37,1742
2203,First Fintec,2000-09-28,10,7.11,55,39.11,-28.9
2204,Tips Music,2000-09-26,325,534.15,97.5,1602.45,1543.5
2205,Pritish Nandy,2000-09-26,155,25.81,40.56,6.75,-83.4
2206,Tyche Ind,2000-09-25,10,117.35,4.5,52.81,1073.6
2207,IOB,2000-09-25,10,36.58,111.2,406.77,265.8
2208,Umiya Buildcon,2000-09-25,95,86.6,48.54,44.24,-8.9
2209,Baba Arts,2000-09-22,4,9.2,2.55,46.92,1740
2210,Tata Tele,2000-09-20,12,48.59,886.4,4067.74,358.9
2211,Universal Arts,2000-09-06,10,5.05,6,3.03,-49.5
2212,Zen Tech,2000-09-04,10,1351,3.18,4302.07,135185.2
2213,Wep Soln,2000-08-23,10,22.74,3.15,7.16,127.3
2214,Infronics Sys,2000-08-18,10,23.24,2.54,2.96,16.5
2215,Virinchi,2000-08-09,19,23.31,6.65,16.32,145.4
2216,Mukta Arts,2000-07-28,165,68.85,100,41.73,-58.3
2217,Dynacons Sys,2000-07-21,60,961,243.6,7803.32,3103.3
2218,Brightcom Group,2000-07-21,10,10.4,7.17,15.53,116.6
2219,Aksh Optifibre,2000-07-18,60,6.33,35.76,3.77,-89.5
2220,PNB Gilts,2000-07-11,30,82.7,105,385.93,267.6
2221,Response Inform,2000-07-10,10,28.65,4.74,13.59,186.7
2222,Tera Software,2000-07-06,10,435,.43,23.58,5383.7
2223,Steel Exch,2000-06-22,10,9.07,2.61,23.67,806.9
2224,Picturehouse,2000-06-19,10,7.35,2.75,2.02,-26.5
2225,Virgo Global,2000-06-19,4,5.3,4.65,6.17,32.7
2226,Vedavaag Sys,2000-06-12,10,27.6,2.9,8,175.9
2227,Padmalaya,2000-05-31,100,4.44,25,1.11,-95.6
2228,Sagarsoft ,2000-05-29,20,102.3,2.78,14.22,411.5
2229,Cosyn,2000-05-15,20,24.99,2.52,3.15,25
2230,Softsol India,2000-05-03,95,228.25,34.13,82,140.3
2231,Jeevan Scienti,2000-04-29,10,71.45,2.73,19.49,613.9
2232,Omni Ax's,2000-04-24,15,3.7,12.15,3,-75.3
2233,Cemantic Infra,2000-04-17,10,4.02,1.68,.68,-59.5
2234,Baron Infotech,2000-04-17,10,1.51,3.6,.54,-85
2235,Cerebra Int,2000-04-06,60,6.45,8.88,.95,-89.3
2236,Popees Cares,2000-04-06,20,12.5,6,3.75,-37.5
2237,Ajanta Pharma,2000-03-23,225,2827.5,67.81,9586.58,14037.4
2238,Cura Tech,2000-03-20,85,126.65,14.95,22.27,49
2239,Konndor Ind,2000-03-09,60,15.27,9.48,2.41,-74.6
2240,Zydus Lifesci,2000-02-28,250,931.85,372.15,20807.28,5491.1
2241,Cinevista,2000-02-24,300,16.5,380.03,104.51,-72.5
2242,Beeyu Overseas,2000-02-23,10,2.91,1.73,.5,-71.1
2243,K-Lifestyle,2000-02-16,10,.23,250,57.5,-77
2244,Avantel,2000-02-10,50,155.55,6.98,1301.95,18552.6
2245,Groarc Industri,2000-02-10,15,7.5,10.47,5.24,-50
2246,Shr Rama Multi,2000-02-04,120,62.73,163.77,85.61,-47.7
2247,Melstar Info,2000-01-17,72,4.32,22.68,1.36,-94
