BFL Asset Fin,INE948Q01018,9.95,10.15,0,-1.2,15532,268.6,10.35,9.91,11.71,-15,13.71,-27.4,27.55,8.9
Quint Digital,INE641R01017,37,174.58,-2,-1.2,2823,114,38,35.2,40.75,-9.2,55.43,-33.2,85,31.61
Satia Ind,INE170E01023,66.9,669,-8,-1.2,55753,-41.4,67.77,66.72,71.26,-6.1,78.3,-14.6,97.16,64.56
Manaksia Coated,INE830Q01018,131.65,1393.3,-17,-1.2,247894,-.8,140,130,143.29,-8.1,122.72,7.3,182.8,71.56
Zensar Tech,INE520A01027,701.5,15924.05,-186,-1.2,221802,-80.8,713.45,698,741.34,-5.4,775.61,-9.6,985,558.5
Lakshmi Mills,INE938C01019,7999,556.37,-7,-1.2,56,-1.8,8149.95,7900,8280.77,-3.4,7577.16,5.6,10059,4900.05
CESC,INE486A01021,170.8,22716.4,-279,-1.2,804214,-25.1,174.15,170.05,172.59,-1,161.75,5.6,187.45,119
TaMo Passenger,INE155A01022,368.9,135939.65,-1695,-1.2,18281899,80,371.4,360.25,385.21,-4.2,612.81,-39.8,809.95,337.9
Margo Fin,INE680B01019,71.35,32.61,0,-1.2,740,-52.7,74.7,70.09,76.39,-6.6,82.37,-13.4,125.7,65.7
RSWM,INE611A01016,147.15,693.08,-8,-1.2,17930,-30.4,147.15,145.5,152.2,-3.3,155.81,-5.6,197,125.1
CG Power Indl,INE067A01029,637.85,100445.43,-1173,-1.2,2058352,-2.5,646.6,634.1,699.43,-8.8,670.99,-4.9,797.75,518.35
Andhra Petro,INE714B01016,50.55,429.53,-6,-1.3,27932,-30,52.39,50.3,50.94,-.8,54.6,-7.4,75.99,47.5
Tanla Platform,INE483C01032,516.75,6852.98,-92,-1.3,396338,99.6,524.2,514.9,588.49,-12.2,587.75,-12.1,765.75,409.4
Kewal Kiran,INE401H01017,466.45,2874.73,-38,-1.3,28866,-4.3,473,466.45,507.53,-8.1,508.15,-8.2,599.95,422.15
JBM Auto,INE927D01051,642.4,15192.76,-200,-1.3,363133,-56.4,652.95,638.85,622.55,3.2,648.96,-1,822,489.3
Birlasoft,INE836A01035,421.05,11700.56,-153,-1.3,477162,-23,429.2,420.2,397.92,5.8,413.61,1.8,564.35,330.15
Espire Hospit,INE176O01011,302,450.66,-6,-1.3,412,-23.7,315,298.3,335.56,-10,423.39,-28.7,620,203
Metal Coatings,INE161E01014,67.5,49.46,-1,-1.3,1346,21.6,68.74,64.66,68.58,-1.6,71.87,-6.1,96.7,61.9
Patel Engg,INE244B01030,28.39,2816.71,-36,-1.3,4236677,-26.3,28.94,28.26,33.62,-15.6,39.7,-28.5,53.69,27.3
Nihar Info ,INE876E01033,6.4,5.22,0,-1.3,16167,-33.7,6.58,5.75,6.35,.8,5.68,12.7,7.15,4.01
GoodLuck India,INE127I01024,1090.75,3625.49,-46,-1.3,71991,-52.5,1117.1,1074.6,1158.09,-5.8,990.93,10.1,1352.8,568.2
Natraj Proteins,INE444D01016,31.81,11.92,0,-1.3,771,124.1,32.88,30.45,37.36,-14.9,40.32,-21.1,51.6,29
Gujarat Alkali,INE186A01019,496.5,3646.3,-46,-1.3,29011,129.3,500.85,494.5,533.82,-7,583.67,-14.9,766,484
BAL Pharma,INE083D01012,73.04,115.44,-1,-1.3,3354,12.5,73.3,72.15,77.3,-5.5,92.46,-21,131.45,67.15
Indo Borax,INE803D01021,264,847.18,-11,-1.3,24678,-29.2,267.6,264,254.67,3.7,217.05,21.6,302,141.45
Mazda,INE885E01042,218.2,436.95,-6,-1.3,12114,52.6,220.65,215.45,245.46,-11.1,264.71,-17.6,428.57,205
Plastiblends ,INE083C01022,165.8,430.9,-6,-1.3,12099,9.8,169.3,164.05,170.41,-2.7,192.75,-14,257,158
Orient Bev,INE247F01018,182,39.31,-1,-1.3,646,-65.1,183.65,181.5,197.25,-7.7,233.35,-22,345,174
Piccadily Sugar,INE544C01023,40.47,94.11,-1,-1.3,8024,6.2,42.87,40.4,45.03,-10.1,51.84,-21.9,70.65,39.9
Tilaknagar Ind,INE133E01013,454,8790.98,-111,-1.3,222625,-46.8,460,452,474.23,-4.3,391.13,16.1,550,205
Polychem,INE752B01024,2061.9,83.3,-1,-1.3,31,-73.5,2125,2010,2151.22,-4.2,2231.92,-7.6,2998.6,1786
Fermenta Bio,INE225B01021,339,978.84,-13,-1.3,23491,62.6,349,339,298.45,13.6,315.8,7.3,449,219
Bayer Crop,INE462A01022,4503.1,20218.92,-261,-1.3,19160,-9.7,4560,4495.75,4641.33,-3,5117.47,-12,6539.95,4220.05
Dynamatic Tech,INE221B01012,9210,6253.59,-79,-1.3,30536,65.2,9646.55,9200.55,8859.78,4,7271.18,26.7,11500,5437.4
Setco Auto,INE878E01021,14.86,198.75,-3,-1.3,38921,-49.7,15.25,14.85,16.81,-11.6,17.39,-14.5,21.66,13.81
Permanent Mag,INE418E01018,860,739.6,-9,-1.3,2880,81.6,861.6,860,887.59,-3.1,874.9,-1.7,1229.9,600
GKB Ophthal,INE265D01015,50.99,25.7,0,-1.3,1165,33.3,50.99,49.15,58.28,-12.5,72.18,-29.4,100.99,45.25
DBCorp,INE950I01011,253.85,4524.19,-59,-1.3,21951,-34.8,256.4,253.85,257.9,-1.6,255.46,-.6,306.6,189.1
Renaissanc Glob,INE722H01024,120.65,1159.83,-15,-1.3,161899,-61,122.15,120.25,129.68,-7,127.75,-5.6,207.1,102.1
Adani Port,INE742F01042,1473.25,318244.1,-4288,-1.3,1703774,109.8,1494,1471.05,1478.51,-.4,1338.24,10.1,1548.6,1011
Sri Laksmi Sara,INE456D01010,31.83,10.61,0,-1.3,141,464,32,31.83,35.81,-11.1,38.69,-17.7,51.8,30.05
Auto Stamp,INE900C01027,470.1,745.79,-10,-1.3,15785,-23.2,480,470.1,511.94,-8.2,518.87,-9.4,682.75,402.65
Poona Dal Ind,INE809E01018,67,38.24,-1,-1.3,737,-35.5,68.89,67,71.63,-6.5,69.62,-3.8,93.2,57
Surana Tele,INE130B01031,19.81,268.94,-4,-1.3,72505,-7.5,20.3,19.67,20.58,-3.7,20.17,-1.8,29.32,15.5
Magna Electro,INE437D01010,875.95,370.71,-5,-1.3,1792,-21.7,895,871,951.95,-8,1014.07,-13.6,1375,701.8
QMS Med Allied,INE0FMW01018,88,170.17,-2,-1.3,3000,50,88.15,88,96.58,-8.9,94.02,-6.4,120,72.35
Lamosaic India,INE0R0201012,34,35.15,0,-1.3,3000,66.7,34.45,34,37.96,-10.4,42.98,-20.9,93.3,33.6
Geekay Wire,INE669X01032,33.26,347.63,-5,-1.3,47932,-37.8,33.69,33.01,32.8,1.4,36.27,-8.3,50.8,29.65
Anlon Techno,INE0LR101013,395,247.09,-3,-1.3,2400,50,398.95,392.05,399.43,-1.1,375.48,5.2,497,239
Ravelcare,INE0W4D01018,140.15,96.13,-1,-1.3,80000,66.7,144,140.15,147.05,-4.7,147.05,-4.7,208.95,117
Mangal Electric,INE0PKD01011,366,1011.26,-13,-1.3,31948,-22.3,370.6,365.5,416.76,-12.2,445.23,-17.8,573.95,352.75
Globe Civil Pro,INE0V3U01015,58.33,348.34,-5,-1.3,57041,-18.9,59.18,58.01,66.16,-11.8,73.42,-20.6,95,57.5
Rajesh Power,INE0VN801010,1038.35,1869.79,-25,-1.3,19500,-27.2,1066,1031,1278.28,-18.8,1243.34,-16.5,1639,740
Cyient DLM,INE055S01018,410.7,3257.1,-43,-1.3,76696,-27.3,417.1,410.05,436.75,-6,453.05,-9.3,675.25,350.15
Sirca Paint,INE792Z01011,492.8,2700.98,-36,-1.3,161963,-39.4,502.25,489.8,500.51,-1.5,392.2,25.7,539,234
Bikaji Foods,INE00E101023,711,17817.16,-226,-1.3,62542,-64.8,720.35,710.65,727.08,-2.2,721.08,-1.4,820.85,520
Sunrise Effici,INE0KPY01017,249.45,374.18,-5,-1.3,7500,-51.2,249.45,245,296.26,-15.8,231.39,7.8,364,151.1
AWL Agri Busine,INE699H01024,230.7,29882.57,-408,-1.3,1460530,.2,234.9,229.75,258.07,-10.6,261.23,-11.7,332.6,229.75
Star Health,INE575P01011,451.55,26542.56,-350,-1.3,266194,45,457.5,450.25,479.33,-5.8,435.48,3.7,533.9,330.05
Mrs Bectors,INE495P01020,240.55,7378.51,-97,-1.3,507291,2.1,246,237.3,256.52,-6.2,280.27,-14.2,354.8,225.5
Route Mobile,INE450U01017,695,4378.5,-57,-1.3,81934,-17,706.05,692.65,701.86,-1,913.54,-23.9,1449.45,637
Ashnisha Ind,INE694W01024,3.11,82.45,-1,-1.3,966129,464,3.22,3.11,3.2,-2.8,3.37,-7.7,5,2.57
Exicom Tele-Sys,INE777F01014,114,1584.01,-20,-1.3,224672,-14.6,116.95,114,124.98,-8.8,160.47,-29,275.85,101.2
DOMS Industries,INE321T01012,2631,15966.91,-218,-1.3,36308,-66.5,2693,2625.1,2548.26,3.2,2558.54,2.8,3060,2094.75
Updater Service,INE851I01011,185.5,1241.98,-17,-1.3,110690,23.5,187.2,183.4,200.56,-7.5,269.64,-31.2,387.75,164.3
Yatra Online,INE0JR601024,172,2699.02,-35,-1.3,1707062,135.4,174.5,166.4,168.85,1.9,118.73,44.9,201.85,65.7
Solara Active,INE624Z01016,569.15,2290.83,-29,-1.3,41901,-32,579.15,562.15,572.09,-.5,568.47,.1,734.2,441.1
Lemon Tree,INE970X01018,148.6,11766.85,-150,-1.3,2035062,-38.8,151.15,148.05,160.71,-7.5,148.99,-.3,180.6,110.55
Bhatia Comm,INE341Z01025,23.3,291.6,-4,-1.3,30245,-41.9,24.17,23.13,26.04,-10.5,25.22,-7.6,33.6,21.2
Gautam Gem,INE063Z01017,3.68,15.77,0,-1.3,133836,335.7,3.92,3.67,3.97,-7.3,4.35,-15.4,5.35,3.36
SRU Steels,INE425C01017,3.88,23.26,0,-1.3,128872,12.1,4,3.85,4.69,-17.3,5.63,-31.1,9.48,2.95
Dalmia Ind Dev,INE642P01019,8.88,17.98,0,-1.3,5,-99.4,8.9,8.88,8.79,1,9.36,-5.1,17.5,7.25
Arfin India,INE784R01023,74.99,1265.25,-17,-1.3,2099331,-5.8,77.68,73.71,59.94,25.1,38.92,92.7,77.68,23.06
Mihika Indus,INE779Q01017,14.79,14.79,0,-1.3,1758,-86.4,15,14.25,15.72,-5.9,20.35,-27.3,29.6,13.85
Anmol India,INE02AR01019,14.14,80.47,-1,-1.3,38296,-12.3,15,14.08,14.66,-3.5,16.77,-15.7,26.5,13
Emerald Leasin,INE030Q01015,78.99,272.83,-3,-1.3,26038,-25.4,80.31,77,82.52,-4.3,93.5,-15.5,167.65,70.04
Arnold Hold,INE185K01036,13.99,33.26,0,-1.3,9670,-7.9,14.39,13.4,19.09,-26.7,26.63,-47.5,47,13.4
Ratanindia Ent,INE834M01019,41,5667.31,-77,-1.3,1215708,.4,41.63,40.77,45.57,-10,50.17,-18.3,69.73,37.45
Tijaria Polyp,INE440L01017,4.45,12.74,0,-1.3,157512,-3.8,4.88,4.19,5.96,-25.3,7.29,-39,11.27,4.03
Texmaco Rail,INE621L01012,134.7,5380.82,-72,-1.3,1379741,12.4,137.4,133.9,132.15,1.9,147.15,-8.5,205.2,115.1
Punjab & Sind,INE608A01012,28.53,20243.72,-270,-1.3,2013728,-44.1,29.2,28.51,29.32,-2.7,32.96,-13.4,52,25.29
Oberoi Realty,INE093I01010,1720,62539.2,-854,-1.3,169767,-38.4,1750.75,1681.45,1684.46,2.1,1695.68,1.4,2294.1,1440.05
Bajaj Consumer,INE933K01021,276.5,3611.59,-48,-1.3,402740,-70.8,284.95,274.1,268.57,3,214.05,29.2,310.35,151.95
Star Paper,INE733A01018,162.2,253.17,-3,-1.3,4491,-43.4,162.5,160.55,164.72,-1.5,172.09,-5.7,224.95,146
Astal Lab,INE307N01014,85.35,84.03,-1,-1.3,10999,25.3,86.46,83.41,90.83,-6,86.16,-.9,103.2,66.72
Mansi Fin,INE094E01017,79.02,27.93,0,-1.3,1008,-39.1,83.35,79,76,4,68.58,15.2,111.95,48.55
Ugro Capital,INE583D01011,168.7,1961.47,-27,-1.3,300080,20.6,171.5,168.25,175.38,-3.8,177.05,-4.7,255,147.05
Jay Shree Tea,INE364A01020,86.62,250.16,-3,-1.3,11505,-28.4,88,86.62,91.66,-5.5,99.8,-13.2,127.45,82.31
Graviss Hosp,INE214F01026,32.09,226.3,-3,-1.3,28601,398.7,34.87,32,36.43,-11.9,42.47,-24.4,78,30.35
Jagsonpal Phar,INE048B01035,187.5,1247.44,-17,-1.3,49505,9.3,187.5,185,208.66,-10.1,226.35,-17.2,301.8,185
TGV SRAAC,INE284B01028,106.45,1140.4,-16,-1.3,84378,-19.1,108.15,106,115.35,-7.7,108.68,-2.1,142.25,87.7
Veer Energy ,INE255E01030,13.2,19.75,0,-1.3,15714,-55.2,13.69,13.11,14.93,-11.6,17.31,-23.7,23.96,12.41
Ambuja Cements,INE079A01024,563.5,139285.93,-1817,-1.3,1093389,-55.3,571.95,561.3,554.11,1.7,551.69,2.1,625,455
Salora IntL,INE924A01013,36.85,32.48,0,-1.3,1705,-85.3,38.25,36.85,39.94,-7.7,44.87,-17.9,72.99,30.5
GHCL,INE539A01019,568.05,5457.26,-70,-1.3,120341,14.4,578.05,563.5,599.56,-5.3,610.66,-7,779.3,529.2
Aditya Birla Re,INE055A01016,1668.5,18635.48,-249,-1.3,59746,-36.5,1700.35,1661.45,1721,-3.1,1935.19,-13.8,2535,1564.8
Bombay Dyeing,INE032A01023,127,2623.19,-37,-1.4,531848,-2.9,130,126.2,148.2,-14.3,153.3,-17.2,196.5,117.25
GFL,INE538A01037,57.5,631.93,-9,-1.4,66521,74.5,59,57.4,61.49,-6.5,61.85,-7,91.36,47.25
Kinetic Engg,INE266B01017,335.8,799.54,-11,-1.4,18248,99.5,350.8,334,297.88,12.7,250.86,33.9,385,143
Reliance Indl ,INE046A01015,804.6,1214.95,-17,-1.4,42350,3.7,815.35,797.45,858.22,-6.2,888.31,-9.4,1174.35,728.05
Kellton,INE164B01030,18.21,887.86,-12,-1.4,1087786,-37.9,18.52,18.06,20.1,-9.4,24.02,-24.2,35.27,17.5
Nahar Indl,INE289A01011,109.95,477.23,-7,-1.4,12581,-36.3,111.55,106.55,112.32,-2.1,116.3,-5.5,150,89.22
Subros,INE287B01021,896.75,5851.29,-82,-1.4,63424,-38.7,912.55,888.45,934.48,-4,807.17,11.1,1212.4,501.55
Mahalaxmi Rub,INE112D01035,204,216.65,-3,-1.4,2364,-9.5,209.5,201,216.36,-5.7,222.19,-8.2,272.4,200
BSL,INE594B01012,146,148.29,-2,-1.4,3196,-75,150.35,146,174.21,-16.2,171.81,-15,278,126
Regent Ent,INE769D01016,5.67,18.97,0,-1.4,25119,-49.6,5.83,5.65,6.32,-10.3,6.22,-8.8,9.23,5
Lloyds Metals ,INE281B01032,1317.6,69358.46,-953,-1.4,220322,-10,1339.75,1313.65,1294.89,1.8,1321.24,-.3,1613.4,943.25
Jai Corp,INE070D01027,127.3,2272.31,-32,-1.4,475142,-7.4,130,126.8,144.29,-11.8,123.8,2.8,222.1,81.27
Pan India Corp,INE376A01032,2.14,45.85,-1,-1.4,43821,-24.4,2.22,2.12,2.18,-1.8,2.5,-14.4,3.46,1.9
Z-Tech India,INE0ISZ01012,647.8,829,-12,-1.4,71100,-58.2,669.95,636.65,567.81,14.1,583.71,11,731.15,460
Tunwal E-Motors,INE0OXV01027,34.6,191.34,-3,-1.4,94000,-2.1,35,34.45,34.71,-.3,33.51,3.3,49.8,27.25
Thaai Casting,INE0QJL01014,97,224.36,-3,-1.4,4000,-54.5,99.95,97,112.86,-14.1,108.33,-10.5,143.7,77.15
Sathlokhar Syne,INE0RFP01011,457,1103.1,-15,-1.4,26800,2.3,469,457,495.66,-7.8,461.7,-1,580,362
Sikko Ind,INE112X01025,4.92,214.91,-3,-1.4,381652,-8.8,5.12,4.8,5.34,-7.9,4.28,15,6.83,3.04
MVK Agro Food,INE0SGC01015,717.3,1111.1,-16,-1.4,70800,-19.7,738.95,707,671.02,6.9,287.1,149.8,819,32.05
Maitreya Medica,INE0PLQ01011,208,140.94,-2,-1.4,800,-50,208,208,241.32,-13.8,272.13,-23.6,357.8,192.1
Ganga Forging,INE691Z01023,3.54,47.72,-1,-1.4,394426,-3,3.62,3.5,3.42,3.5,4.33,-18.2,7.8,2.7
Cellecor Gadget,INE0OMO01025,28.5,597.58,-8,-1.4,141000,-29.9,29.25,28.45,30.3,-5.9,40.99,-30.5,81.5,25.75
Apollo Sind Hot,INE451F01024,1277.3,332.15,-5,-1.4,606,-92.5,1323,1260.1,1274.44,.2,1345.31,-5.1,1800,1150
ABS Marine Serv,INE0QRV01016,191.4,469.89,-7,-1.4,24000,2.1,198,190,205.18,-6.7,169.98,12.6,259,92.1
FACT,INE188A01015,880.15,56952.04,-815,-1.4,136842,-1.6,909.45,875,879.53,.1,873.37,.8,1111,565.2
Park Medi World,INE119201023,148.15,6399.05,-93,-1.4,519478,-42.5,150.3,146.5,149.23,-.7,149.23,-.7,165.75,138.15
Epack Prefab,INE0MLS01022,271.15,2723.76,-39,-1.4,792071,-54,277.2,268.05,283.89,-4.5,275.29,-1.5,344,179.4
Sri Lotus Devel,INE0V9Q01010,160.25,7831.79,-110,-1.4,378050,-77.6,162.65,160,169.11,-5.2,177.28,-9.6,218.5,150.6
B.D. Industries,INE1LJ801017,108.15,153.68,-2,-1.4,6000,-64.3,108.9,108.15,109.23,-1,109.71,-1.4,128.5,108
GNG Electronics,INE18JU01028,307,3500.11,-50,-1.4,127078,90,318.75,307,319.92,-4,331.23,-7.3,401.45,276
VVIP Infratech,INE0MNP01016,120.25,300.26,-4,-1.4,2400,0,122.5,120.25,138.28,-13,171.16,-29.7,242.7,102
Ksolves India,INE0D6I01023,282.1,668.92,-9,-1.4,20759,19.1,286,281.85,304.66,-7.4,360.14,-21.7,537,273.8
Policy Bazaar,INE417T01026,1742,80010.06,-1132,-1.4,1739525,123.5,1784.9,1733.1,1805.32,-3.5,1737.52,.3,2254.95,1312.1
Shahlon Silk,INE052001026,18,160.74,-2,-1.4,515,-82.3,18.25,18,19.79,-9,17.92,.4,26,12.52
Orient Electric,INE142Z01019,173.5,3702.49,-51,-1.4,84029,34.1,176.2,173,193.27,-10.2,212.48,-18.3,254.85,155.55
Medico Remedies,INE630Y01024,49.5,410.77,-6,-1.4,86294,-11.8,49.92,49.27,51.08,-3.1,51.51,-3.9,79.78,35
Quick Heal Tech,INE306L01010,264.3,1430.92,-20,-1.4,49174,38.4,269.55,264.3,300.12,-11.9,329.8,-19.9,650.05,252
Oswal Greentech,INE143A01010,33.22,853.12,-12,-1.4,139174,-12.2,34.02,33.01,35.52,-6.5,40.35,-17.7,52.9,30.66
Ceinsys Tech,INE016Q01014,1102.05,1921.98,-27,-1.4,31063,-16.4,1130,1100,1161.55,-5.1,1474.69,-25.3,2105,796.75
Skipper,INE439E01022,430.55,4860.91,-67,-1.4,410288,37.2,438.8,427.6,474.03,-9.2,476.86,-9.7,588.3,341.55
Waaree Renew,INE299N01021,940.15,9800.73,-142,-1.4,229390,-30.4,960,932.85,1091.84,-13.9,1015.33,-7.4,1391.6,732.05
Tera Software,INE482B01010,435,544.27,-8,-1.4,25134,5.5,444,419,483.27,-10,326.63,33.2,598.6,160.1
Zen Tech,INE251B01027,1351,12198.18,-172,-1.4,195224,-47.1,1379.7,1344.9,1381.28,-2.2,1554.89,-13.1,2580,946.65
Surana Solar,INE272L01022,27.03,133.01,-2,-1.4,68969,-29,27.03,25,29.46,-8.2,33.24,-18.7,48.47,25
Future Market,INE360L01017,8.86,50.98,-1,-1.4,61579,51.6,9.18,8.65,10.24,-13.5,14.53,-39,27.76,8.4
Orient Green,INE999K01014,11.63,1364.22,-19,-1.4,2246163,-31.7,11.79,11.52,12.74,-8.7,13.4,-13.2,17.24,10.83
CHL,INE790D01020,33.5,183.64,-3,-1.4,1408,-71.5,35.35,33.13,35.56,-5.8,35.62,-6,45.8,25.71
SEPC,INE964H01014,9.79,1867.6,-27,-1.4,8076833,20.1,10.02,9.71,10.41,-6,13.13,-25.4,22.03,8.5
Lokesh Mach,INE397H01017,188,347.74,-5,-1.4,255876,-85.6,191,183.9,173.58,8.3,191.74,-2,336.55,129.25
JSW Hold,INE824G01012,19275,21391.4,-297,-1.4,1138,-18.2,19710,19220,18706.63,3,19938.19,-3.3,27760.5,14200.05
GE Power ,INE878A01011,338.35,2274.73,-31,-1.4,145418,-53.2,340.8,335.1,324.77,4.2,299.47,13,393.75,196
TCFC Fin,INE389D01013,32,33.54,0,-1.4,12061,76.6,34.35,31.17,43.5,-26.4,48.38,-33.9,77.4,31.17
JK Paper,INE789E01012,352.7,5974.74,-82,-1.4,105882,-7.4,359.05,351.25,376.37,-6.3,361.11,-2.3,444.45,276
Agarwal Indl,INE204E01012,702,1050.04,-15,-1.4,9598,-36.1,715.25,702,788.52,-11,929.96,-24.5,1298.6,667.3
Blue Coast ,INE472B01011,33.34,57.32,-1,-1.4,5001,36,34.45,32.14,43.97,-24.2,42.13,-20.9,90.56,24.17
CG-VAK Soft,INE084D01010,223.9,113.07,-2,-1.4,4050,8.9,234.75,222,246.5,-9.2,271.22,-17.4,379,222
Remsons Ind,INE474C01023,121.55,423.95,-6,-1.4,58783,-35.2,124.2,119.55,126.56,-4,127.08,-4.4,157,102.3
Tinna Rubber,INE015C01016,755.35,1360.82,-19,-1.4,24624,-4.2,769.95,750,869.72,-13.2,951.28,-20.6,1500,750
GTT Data Soluti,INE959B01017,76.26,292.26,-4,-1.4,19270,81.5,78.9,75,82.03,-7,78.16,-2.4,174.8,55.15
Nicco Parks,INE653C01022,80.36,376.08,-5,-1.4,1515,-8,82,80.35,89.68,-10.4,108.68,-26.1,143.7,79.34
Mirza Intl,INE771A01026,36.36,502.5,-7,-1.4,130368,19.1,36.92,36.1,38.71,-6.1,34.18,6.4,44.64,26.25
Nikhil Ad,INE926C01022,77.86,358.55,-5,-1.4,16392,-5,79.4,77.5,98.38,-20.9,100.39,-22.4,129,77.5
Aksharchem,INE542B01011,238,191.19,-3,-1.4,7777,-14.2,240.15,234.65,256.28,-7.1,256.56,-7.2,330.8,193
Pharmaids Pharm,INE117D01018,46.94,165.55,-2,-1.4,3777,1171.7,48,45.6,48.44,-3.1,60.67,-22.6,84.97,42
Shri Gang Indus,INE241V01018,68,121.92,-2,-1.4,4645,334.1,69.7,66.05,76.63,-11.3,99.49,-31.7,161.55,62
Artson,INE133D01023,145,535.34,-8,-1.4,1219,-94.7,154.4,140.55,167.79,-13.6,168.36,-13.9,216.85,126.6
Shree Bhavya,INE363D01018,25.14,23.88,0,-1.4,822,76,25.25,24.5,26.67,-5.7,26.46,-5,33.55,21
Suditi Ind,INE691D01012,73,289.2,-4,-1.4,28423,-74.5,73.99,69,62.26,17.3,54.81,33.2,81,31.55
Cosmo First,INE757A01017,677,1777.13,-26,-1.4,50921,1.6,683.7,668.45,771.03,-12.2,845.55,-19.9,1306.85,532.95
Century Enka,INE485A01015,443.15,968.28,-14,-1.4,10793,-47.8,448.9,443.15,452.91,-2.2,492.14,-10,631.55,408.1
Bata India,INE176A01028,943.5,12126.62,-186,-1.5,53166,-13.7,958.6,943,1023.43,-7.8,1179.85,-20,1476.95,930.65
Mahanagar Tel,INE153A01019,36.1,2274.3,-35,-1.5,1054025,-24.2,36.75,35.94,39.07,-7.6,44.28,-18.5,58,34.04
SRF,INE647A01010,3048.8,90372.53,-1355,-1.5,594736,116.5,3094.5,2957.9,2975.83,2.5,2946.89,3.5,3319,2260
TRF,INE391D01019,297,326.83,-5,-1.5,7862,-27.5,300.6,297,314.71,-5.6,350.49,-15.3,460,273.65
Sadhana Nitro,INE888C01040,7.1,46.77,-1,-1.5,566911,24.6,7.29,7,7.38,-3.8,15.12,-53,42.7,5.6
Kothari Indust,INE972A01020,202,1893.41,-28,-1.5,11847,-21.9,209.7,200,374.29,-46,344.18,-41.3,624.95,86.43
Viviana Power,INE0MEG01014,740.1,749.34,-11,-1.5,8200,-50,770.95,735,884.75,-16.3,713.99,3.7,1162.5,373.75
Vardhman Acry,INE116G01013,37.75,303.36,-5,-1.5,27921,8.5,39.29,37.36,39.41,-4.2,43.76,-13.7,54.96,36.27
Trident Techlab,INE0QD201012,321.3,555.24,-8,-1.5,10500,-78.2,330,317,387.63,-17.1,603.07,-46.7,1670,295
Shanti Overseas,INE933X01016,8.7,9.66,0,-1.5,23716,-5.6,8.95,8.62,9.59,-9.3,12.84,-32.2,23.87,8.36
Safe Ent Retail,INE17D601016,266,1239.68,-19,-1.5,25000,-10.7,269.95,262.55,245.02,8.6,222.22,19.7,319,151
Paragon Fine,INE0N4G01012,40.6,79.44,-1,-1.5,4800,-42.9,41.2,39.85,49.01,-17.2,63.39,-36,96.7,38
Global Educat,INE291W01037,86.54,440.5,-7,-1.5,17756,-61.7,87.8,86.01,79.21,9.3,64.78,33.6,98.4,41
Grand Continent,INE12E301017,157.6,392.73,-6,-1.5,3000,400,158,157.6,179.26,-12.1,168.89,-6.7,255,101.9
Ecoline Exim,INE0VBS01016,122.95,252.24,-4,-1.5,18000,-65.4,124.85,118,135.29,-9.1,135.29,-9.1,143.9,118
DE Nora ,INE244A01016,680,360.98,-5,-1.5,2176,-8.4,691.35,680,734.35,-7.4,821.3,-17.2,1306.95,651
Mother Nutri,INE0UH001016,179.35,224.82,-3,-1.5,92400,1440,180,160.5,160.1,12,160.1,12,186,118.4
Shining Tools,INE0D8001018,65,36.78,-1,-1.5,4800,33.3,65,64.68,73.21,-11.2,73.21,-11.2,104,57.2
Wealth First PF,INE658T01017,910,969.61,-15,-1.5,2841,220.3,942.15,859.95,1063.67,-14.4,1073.13,-15.2,1440,742.05
Paras Defence,INE045601023,693.15,5585.4,-87,-1.5,320407,-71.8,708.1,690.05,696.55,-.5,659.39,5.1,971.8,401
Tatva Chintan,INE0GK401011,1324,3097.1,-47,-1.5,27314,-51.6,1355.15,1324,1399.67,-5.4,1010.02,31.1,1603.6,610
Shyam Metalic,INE810G01011,832.65,23166.82,-344,-1.5,124288,60.7,850,828.05,849.81,-2,860.53,-3.2,1000.9,655
Secmark Consult,INE0BTM01013,115.5,120.24,-2,-1.5,6966,325.5,120,115.5,119.05,-3,122.92,-6,174.7,80.1
DJ Mediaprint,INE0B1K01014,72.33,234.95,-4,-1.5,52209,-71.8,72.6,70.56,75.72,-4.5,107.01,-32.4,182,51.93
Harish Textile,INE01K301012,61.99,20.68,0,-1.5,143,23.3,64.38,60.16,62.22,-.4,66.83,-7.2,94.16,52.4
Nila Space,INE00S901012,15.65,616.44,-9,-1.5,728881,61.7,15.9,15.4,16.97,-7.8,14.23,10,20.47,10.25
Vivanta Ind,INE299W01022,1.97,25.38,0,-1.5,192676,60.3,2.03,1.95,2.2,-10.5,2.71,-27.3,3.73,1.94
Cochin Ship,INE704P01025,1605.8,42245.51,-638,-1.5,663253,-39.1,1633.4,1602.05,1692,-5.1,1680.49,-4.4,2547.25,1180.45
Indiqube Spaces,INE06ST01018,206.9,4345.13,-65,-1.5,131815,122.5,213.5,200.2,213.47,-3.1,218.32,-5.2,243.8,191.7
Inventurus Know,INE115Q01022,1673.35,28520.58,-433,-1.5,119149,26.7,1706.65,1664,1627.11,2.8,1609.21,4,1990,1226.15
Storage Techno,INE0RGM01016,66,84.74,-1,-1.5,1600,-75,66.01,66,69.08,-4.5,92.09,-28.3,164,52
Suraj Estate,INE843S01025,255.05,1218.48,-19,-1.5,82063,5.1,264.55,254.15,271.62,-6.1,317.74,-19.7,629.05,218.1
Fedbank Fin,INE007N01010,162.8,6073.74,-90,-1.5,2270245,-31,167,159.45,146.1,11.4,119.15,36.6,167,80.72
